#TYPE Selected.System.Management.ManagementObject
"__SERVER","DisplayName","State","startname"
"SHHWSR0505","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0505","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0505","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0505","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0505","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0505","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0505","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Plug and Play","Running","LocalSystem"
"SHHWSR0505","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0505","Power","Running","LocalSystem"
"SHHWSR0505","User Profile Service","Running","LocalSystem"
"SHHWSR0505","Protected Storage","Stopped","LocalSystem"
"SHHWSR0505","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0505","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0505","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0505","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0505","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0505","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0505","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0505","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0505","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0505","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0505","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Task Scheduler","Running","LocalSystem"
"SHHWSR0505","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0505","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0505","System Event Notification Service","Running","LocalSystem"
"SHHWSR0505","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0505","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0505","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0505","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0505","Symantec Management Client","Running","LocalSystem"
"SHHWSR0505","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0505","SNMP Service","Running","LocalSystem"
"SHHWSR0505","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0505","Print Spooler","Running","LocalSystem"
"SHHWSR0505","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0505","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0505","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0505","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0505","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0505","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Distributed Link Tracking Client","Running","LocalSystem"
"SHHWSR0505","Windows Modules Installer","Stopped","localSystem"
"SHHWSR0505","Interactive Services Detection","Stopped","LocalSystem"
"SHHWSR0505","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"SHHWSR0505","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Desktop Window Manager Session Manager","Running","localSystem"
"SHHWSR0505","Credential Manager","Stopped","LocalSystem"
"SHHWSR0505","Virtual Disk","Stopped","LocalSystem"
"SHHWSR0505","VMware Tools","Running","LocalSystem"
"SHHWSR0505","VMware Snapshot Provider","Stopped","LocalSystem"
"SHHWSR0505","Symantec Private Branch Exchange","Running","LocalSystem"
"SHHWSR0505","Volume Shadow Copy","Stopped","LocalSystem"
"SHHWSR0505","Windows Time","Running","NT AUTHORITY\LocalService"
"SHHWSR0505","Windows Process Activation Service","Running","LocalSystem"
"SHHWSR0505","Block Level Backup Engine Service","Stopped","LocalSystem"
"SHHWSR0505","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Diagnostic System Host","Stopped","LocalSystem"
"SHHWSR0505","Windows Event Collector","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0505","Problem Reports and Solutions Control Panel Support","Stopped","localSystem"
"SHHWSR0505","Windows Error Reporting Service","Stopped","localSystem"
"SHHWSR0505","WinHTTP Web Proxy Auto-Discovery Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0505","Windows Management Instrumentation","Running","localSystem"
"SHHWSR0505","Windows Remote Management (WS-Management)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0505","WMI Performance Adapter","Stopped","localSystem"
"SHHWSR0505","Portable Device Enumerator Service","Stopped","LocalSystem"
"SHHWSR0505","Windows Update","Running","LocalSystem"
"SHHWSR0505","Windows Driver Foundation - User-mode Driver Framework","Stopped","LocalSystem"
"SHHWSR0438","Application Experience","Stopped","localSystem"
"SHHWSR0438","Application Layer Gateway Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Application Host Helper Service","Running","LocalSystem"
"SHHWSR0438","Application Identity","Stopped","NT Authority\LocalService"
"SHHWSR0438","Application Information","Stopped","LocalSystem"
"SHHWSR0438","Application Management","Stopped","LocalSystem"
"SHHWSR0438","ASP.NET State Service","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0438","Windows Audio Endpoint Builder","Stopped","LocalSystem"
"SHHWSR0438","Windows Audio","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Base Filtering Engine","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Background Intelligent Transfer Service","Stopped","LocalSystem"
"SHHWSR0438","NetBackup Bare Metal Restore Boot Server","Stopped","LocalSystem"
"SHHWSR0438","Computer Browser","Stopped","LocalSystem"
"SHHWSR0438","LANDesk(R) Management Agent","Running","LocalSystem"
"SHHWSR0438","Certificate Propagation","Running","LocalSystem"
"SHHWSR0438","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","LocalSystem"
"SHHWSR0438","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","LocalSystem"
"SHHWSR0438","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","LocalSystem"
"SHHWSR0438","Microsoft .NET Framework NGEN v4.0.30319_X64","Stopped","LocalSystem"
"SHHWSR0438","COM+ System Application","Running","LocalSystem"
"SHHWSR0438","Cryptographic Services","Running","NT Authority\NetworkService"
"SHHWSR0438","DCOM Server Process Launcher","Running","LocalSystem"
"SHHWSR0438","Disk Defragmenter","Stopped","localSystem"
"SHHWSR0438","DHCP Client","Running","NT Authority\LocalService"
"SHHWSR0438","Diagnostics Tracking Service","Running","LocalSystem"
"SHHWSR0438","DNS Client","Running","NT AUTHORITY\NetworkService"
"SHHWSR0438","Wired AutoConfig","Stopped","localSystem"
"SHHWSR0438","Diagnostic Policy Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Extensible Authentication Protocol","Stopped","localSystem"
"SHHWSR0438","Encrypting File System (EFS)","Stopped","LocalSystem"
"SHHWSR0438","Windows Event Log","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","COM+ Event System","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Microsoft Fibre Channel Platform Registration Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Function Discovery Provider Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Function Discovery Resource Publication","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Windows Font Cache Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","NT Authority\LocalService"
"SHHWSR0438","Group Policy Client","Running","LocalSystem"
"SHHWSR0438","Human Interface Device Access","Stopped","LocalSystem"
"SHHWSR0438","Health Key and Certificate Management","Stopped","localSystem"
"SHHWSR0438","Windows CardSpace","Stopped","LocalSystem"
"SHHWSR0438","Internet Explorer ETW Collector Service","Stopped","LocalSystem"
"SHHWSR0438","IKE and AuthIP IPsec Keying Modules","Running","LocalSystem"
"SHHWSR0438","Intel Local Scheduler Service","Running","LocalSystem"
"SHHWSR0438","Intel PDS","Running","LocalSystem"
"SHHWSR0438","PnP-X IP Bus Enumerator","Stopped","LocalSystem"
"SHHWSR0438","IP Helper","Running","LocalSystem"
"SHHWSR0438","CNG Key Isolation","Stopped","LocalSystem"
"SHHWSR0438","KtmRm for Distributed Transaction Coordinator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0438","LANDesk Policy Invoker","Running","LocalSystem"
"SHHWSR0438","LANDesk Targeted Multicast","Running","LocalSystem"
"SHHWSR0438","Server","Running","LocalSystem"
"SHHWSR0438","Workstation","Running","NT AUTHORITY\NetworkService"
"SHHWSR0438","LiveUpdate","Stopped","LocalSystem"
"SHHWSR0438","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Multimedia Class Scheduler","Stopped","LocalSystem"
"SHHWSR0438","Miss Marple Inventory Agent","Running","LocalSystem"
"SHHWSR0438","Miss Marple Updater","Running","LocalSystem"
"SHHWSR0438","Windows Firewall","Running","NT Authority\LocalService"
"SHHWSR0438","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"SHHWSR0438","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"SHHWSR0438","Windows Installer","Stopped","LocalSystem"
"SHHWSR0438","SQL Server (DIGIPARASQL)","Running","LocalSystem"
"SHHWSR0438","SQL Active Directory Helper Service","Stopped","NT AUTHORITY\NETWORKSERVICE"
"SHHWSR0438","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"SHHWSR0438","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0438","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"SHHWSR0438","NetBackup BMR PXE Service","Stopped","LocalSystem"
"SHHWSR0438","NetBackup Client Service","Running","LocalSystem"
"SHHWSR0438","NetBackup Discovery Framework","Running","LocalSystem"
"SHHWSR0438","NetBackup Legacy Client Service","Running","LocalSystem"
"SHHWSR0438","NetBackup Legacy Network Service","Running","LocalSystem"
"SHHWSR0438","NetBackup Proxy Service","Stopped","LocalSystem"
"SHHWSR0438","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"SHHWSR0438","Netlogon","Running","LocalSystem"
"SHHWSR0438","Network Connections","Running","LocalSystem"
"SHHWSR0438","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0438","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0438","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0438","Office  Source Engine","Stopped","LocalSystem"
"SHHWSR0438","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Plug and Play","Running","LocalSystem"
"SHHWSR0438","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0438","Power","Running","LocalSystem"
"SHHWSR0438","User Profile Service","Running","LocalSystem"
"SHHWSR0438","Protected Storage","Stopped","LocalSystem"
"SHHWSR0438","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0438","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0438","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0438","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0438","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0438","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0438","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0438","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0438","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0438","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Task Scheduler","Running","LocalSystem"
"SHHWSR0438","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0438","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0438","System Event Notification Service","Running","LocalSystem"
"SHHWSR0438","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0438","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0438","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0438","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0438","Symantec Management Client","Running","LocalSystem"
"SHHWSR0438","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0438","SNMP Service","Running","LocalSystem"
"SHHWSR0438","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0438","Print Spooler","Running","LocalSystem"
"SHHWSR0438","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0438","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","SQL Server Agent (DIGIPARASQL)","Stopped","NT AUTHORITY\NETWORKSERVICE"
"SHHWSR0438","SQL Server Browser","Stopped","NT AUTHORITY\LOCALSERVICE"
"SHHWSR0438","SQL Server VSS Writer","Running","LocalSystem"
"SHHWSR0438","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0438","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0438","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0438","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0438","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Distributed Link Tracking Client","Running","LocalSystem"
"SHHWSR0438","Windows Modules Installer","Stopped","localSystem"
"SHHWSR0438","Interactive Services Detection","Stopped","LocalSystem"
"SHHWSR0438","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"SHHWSR0438","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Desktop Window Manager Session Manager","Running","localSystem"
"SHHWSR0438","Credential Manager","Stopped","LocalSystem"
"SHHWSR0438","Virtual Disk","Stopped","LocalSystem"
"SHHWSR0438","VMware Tools","Running","LocalSystem"
"SHHWSR0438","VMware Snapshot Provider","Stopped","LocalSystem"
"SHHWSR0438","Symantec Private Branch Exchange","Running","LocalSystem"
"SHHWSR0438","Volume Shadow Copy","Stopped","LocalSystem"
"SHHWSR0438","Windows Time","Running","NT AUTHORITY\LocalService"
"SHHWSR0438","World Wide Web Publishing Service","Running","LocalSystem"
"SHHWSR0438","Windows Process Activation Service","Running","LocalSystem"
"SHHWSR0438","Block Level Backup Engine Service","Stopped","LocalSystem"
"SHHWSR0438","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Diagnostic System Host","Stopped","LocalSystem"
"SHHWSR0438","Windows Event Collector","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0438","Problem Reports and Solutions Control Panel Support","Stopped","localSystem"
"SHHWSR0438","Windows Error Reporting Service","Stopped","localSystem"
"SHHWSR0438","WinHTTP Web Proxy Auto-Discovery Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0438","Windows Management Instrumentation","Running","localSystem"
"SHHWSR0438","Windows Remote Management (WS-Management)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0438","WMI Performance Adapter","Stopped","localSystem"
"SHHWSR0438","Portable Device Enumerator Service","Stopped","LocalSystem"
"SHHWSR0438","Windows Update","Running","LocalSystem"
"SHHWSR0438","Windows Driver Foundation - User-mode Driver Framework","Stopped","LocalSystem"
"SHHWSR0421","Microsoft Monitoring Agent Audit Forwarding","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0421","Application Experience","Stopped","localSystem"
"SHHWSR0421","Application Layer Gateway Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0421","Application Host Helper Service","Running","LocalSystem"
"SHHWSR0421","Application Identity","Stopped","NT Authority\LocalService"
"SHHWSR0421","Application Information","Running","LocalSystem"
"SHHWSR0421","Application Management","Stopped","LocalSystem"
"SHHWSR0421","ASP.NET State Service","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0421","Windows Audio Endpoint Builder","Stopped","LocalSystem"
"SHHWSR0421","Windows Audio","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0421","Base Filtering Engine","Running","NT AUTHORITY\LocalService"
"SHHWSR0421","Background Intelligent Transfer Service","Stopped","LocalSystem"
"SHHWSR0421","Computer Browser","Stopped","LocalSystem"
"SHHWSR0421","LANDesk(R) Management Agent","Running","LocalSystem"
"SHHWSR0421","Certificate Propagation","Running","LocalSystem"
"SHHWSR0421","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","LocalSystem"
"SHHWSR0421","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","LocalSystem"
"SHHWSR0421","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","LocalSystem"
